,Year,Team1,Team2,Team1Win?,Team1Wins,Team1SRS,Team1ORtg,Team1TS%,Team1eFG%,Team1OppORtg,Team1OppTS%,Team1OppeFG%,Team1Pace,Team1TRB%,Team1AST%,Team1TOV%,Team1Steal%,Team1Block%,Team2Wins,Team2SRS,Team2ORtg,Team2TS%,Team2eFG%,Team2OppORtg,Team2OppTS%,Team2OppeFG%,Team2Pace,Team2TRB%,Team2AST%,Team2TOV%,Team2Steal%,Team2Block%
41586,2017,1336,1278,0,15,7.9,98.5,0.515,0.473,99.9,0.525,0.492,71.5,47.6,54.4,15.8,9.3,14,24,14.56,104.6,0.528,0.487,96.6,0.484,0.451,70.3,50.5,57.2,14,7.9,15.9
41587,2017,1281,1279,0,8,2.98,97.4,0.494,0.452,102.7,0.533,0.496,70.5,48.1,51.9,14.6,8.8,6.2,22,9.65,105.4,0.539,0.488,103.2,0.533,0.498,73.4,52,50.9,16.5,9.1,11.3
41588,2017,1285,1286,0,16,-2.67,107.8,0.55,0.512,105.9,0.558,0.52,68.7,50,49.3,13.7,8.2,7.9,16,-6.14,108.3,0.554,0.517,107.1,0.565,0.521,71.7,49.6,49.4,14.5,7.7,6.6
41589,2017,1288,1214,1,14,-15.03,95.2,0.478,0.43,99.8,0.519,0.486,70.3,50.8,46.6,16.6,8,8.9,14,-13.23,97.1,0.501,0.46,100.2,0.534,0.498,70.9,50.7,48.5,16.9,6.9,10.1
41590,2017,1290,1238,1,7,-20.54,95.8,0.496,0.466,114.2,0.591,0.564,72.1,47,45.7,17,9.3,5.2,14,-15.42,97.2,0.48,0.443,100.8,0.543,0.493,65.9,51.5,48.9,15.3,9.3,8
41591,2017,1291,1383,1,20,-4.29,99.1,0.536,0.51,100.2,0.525,0.499,68.4,44.5,46,17.1,9,9.6,4,-19.24,89.4,0.444,0.406,106.3,0.558,0.522,68.7,45.5,44.2,14.9,9.7,7.3
41592,2017,1126,1300,0,10,-19.44,98.7,0.498,0.472,108.1,0.557,0.529,70.1,47,53.3,15.3,10.6,7.9,25,-3.18,108.7,0.546,0.517,92.3,0.473,0.445,68.8,51.7,52.7,14.8,8.9,8.7
41593,2017,1303,1295,1,18,-2.24,108.8,0.571,0.529,108.3,0.568,0.535,76.2,48.7,49.4,15.9,10.6,8.6,19,-1.31,107.4,0.561,0.526,102.7,0.532,0.5,68.8,50,47.1,14.8,8.8,10.1
41594,2017,1305,1424,1,28,10.49,112,0.561,0.525,100.2,0.512,0.483,70.9,52.4,59.9,13.4,7.6,11,11,-3.75,96.6,0.494,0.451,105.5,0.541,0.516,70.4,49.9,55.2,15.5,8.3,6.6
41595,2017,1420,1306,0,21,-3.84,111.4,0.582,0.55,106,0.555,0.521,71.3,49.9,53,14.8,9,6.4,20,-3.57,104.8,0.546,0.51,97.5,0.505,0.483,66.8,54.3,50.8,16.1,5.9,5
41596,2017,1308,1370,1,28,4.66,112.1,0.568,0.531,96.7,0.503,0.467,70,54.4,55.3,16.5,6.9,9.6,13,-8.36,97.4,0.545,0.512,99.8,0.512,0.472,70.1,47.1,66.8,18.5,9.3,6.1
41597,2017,1368,1311,0,16,-7.36,101.9,0.542,0.51,98,0.527,0.488,69.6,52.8,57.2,19.7,9.8,9.2,14,-14.57,102.2,0.546,0.504,108.7,0.563,0.537,72.2,45.3,55.8,17.5,10.3,15.4
41598,2017,1224,1313,0,10,-16.97,93,0.48,0.436,104.6,0.526,0.492,68.4,49.4,42.5,18.2,7.7,10.1,17,-12.07,97.5,0.517,0.482,99.8,0.506,0.472,70.6,51.2,45.3,18,7.1,14.5
41599,2017,1338,1314,0,16,9.25,106.8,0.555,0.514,109.5,0.539,0.513,67.2,50.1,58.6,15.5,5.6,8.7,33,24.84,116,0.55,0.519,97,0.517,0.48,72.6,58.2,58.9,13.4,9.7,9.7
41600,2017,1294,1315,0,11,-9.27,100.7,0.533,0.516,105.1,0.554,0.521,70.5,50.7,53.6,17.3,7.1,6.1,22,-1.83,108.8,0.573,0.542,99.5,0.536,0.501,72.9,50.5,52.6,15.7,10.6,7.5
41601,2017,1309,1322,0,20,-4.1,103.2,0.552,0.513,98.1,0.531,0.5,69.5,52.9,60.2,20.2,11.2,8.6,13,-12.03,102.7,0.54,0.502,107.2,0.561,0.535,73.4,49.6,53.9,17.7,9.1,6.8
41602,2017,1328,1243,1,11,11.42,100.6,0.517,0.475,102.3,0.53,0.5,71.1,50.5,41.6,16.4,9.5,12.7,21,14.8,106.4,0.56,0.527,100,0.533,0.496,67.5,49.2,60,16.8,11.4,10.3
41603,2017,1329,1403,1,20,19.19,117.8,0.583,0.539,107.9,0.575,0.535,72.7,52.9,50.8,15.1,10.5,8.1,18,14.11,109.6,0.565,0.53,100.2,0.543,0.508,65.9,52.3,51.1,14.6,7.9,10.1
41604,2017,1443,1330,0,15,-5.8,102.3,0.531,0.5,106.6,0.546,0.523,67.5,50.3,51.1,15.7,6.6,9,19,1.94,100.2,0.487,0.456,95,0.507,0.464,63.8,54,58,14.5,9.8,14.5
41605,2017,1390,1332,0,14,6.39,100.1,0.521,0.485,102,0.552,0.52,69.4,50.9,54.5,16.1,9.8,7.8,33,20.8,114.2,0.582,0.554,95.2,0.494,0.462,68.8,52.9,56.3,14.7,9.4,17.2
41606,2017,1319,1340,0,9,-13.92,97,0.504,0.47,106.6,0.552,0.526,71.1,51.5,57.2,17.5,6.2,5.4,15,-7.06,110.8,0.564,0.541,106.2,0.583,0.554,74.6,47.6,51.2,13.8,12.9,7.2
41607,2017,1343,1165,1,23,6.57,109.5,0.562,0.537,93.9,0.511,0.478,65.2,50,55.2,13.5,10.2,9.5,8,-8.4,99.8,0.553,0.527,107.7,0.55,0.517,71.3,48.7,55.9,18.3,7.2,6.7
41608,2017,1266,1344,0,19,15.26,115.2,0.607,0.576,105.9,0.553,0.522,71.1,49.6,57.1,15.5,10.1,9.3,20,11.24,103.6,0.547,0.514,98.6,0.524,0.496,67.6,49.1,58.6,16.3,9.7,8.1
41609,2017,1348,1433,1,25,12.88,108.8,0.538,0.507,96.6,0.503,0.451,67.4,51.8,51,14,9.6,15.7,26,11.57,106.8,0.544,0.51,95.6,0.517,0.475,69,51.8,55.6,15.3,10.7,10.6
41610,2017,1349,1256,1,23,0.51,108.4,0.581,0.542,100.7,0.529,0.492,74.4,52.3,51.2,17.6,8.4,8.9,23,5.2,109.1,0.563,0.533,94,0.501,0.473,70.8,52.4,59.6,15.2,9.5,13.7
41611,2017,1200,1350,0,13,-1.97,96.3,0.52,0.49,99.9,0.568,0.531,66.8,44.3,57.9,17.2,14.5,9.3,22,5.45,105.6,0.566,0.539,102.5,0.538,0.499,69.7,45.7,63.1,14.8,9.4,5.2
41612,2017,1357,1352,0,13,-10.95,99.1,0.53,0.495,103.8,0.555,0.528,71.9,51.7,55.2,19,9.2,7.1,14,-8.56,91.7,0.489,0.451,96.6,0.525,0.484,69.9,48.1,47.8,18.6,11.3,6.5
41613,2017,1197,1354,0,7,-20.88,97.7,0.508,0.475,107.4,0.555,0.529,72.2,45.7,49.7,16.1,8.9,9.1,11,-18.37,99.3,0.512,0.481,113.9,0.575,0.543,69.8,45.6,47.7,15.3,7.1,5.3
41614,2017,1176,1355,0,16,-2.99,109,0.58,0.548,107.3,0.555,0.514,69,53.1,55.7,17.1,7.2,6.1,18,-2.3,109.6,0.581,0.537,110.2,0.561,0.536,69.2,50.7,52.1,16.4,7.4,7.2
41615,2017,1356,1260,1,17,1.09,101.6,0.517,0.48,102.9,0.544,0.52,66.4,48.9,46.4,15.4,10.1,11.2,18,5.15,108,0.584,0.56,98.3,0.54,0.508,66.9,49.2,55.6,15.8,10,6.7
41616,2017,1360,1339,1,13,-5.78,98.7,0.527,0.486,107.8,0.553,0.525,64.8,49.3,56.5,16.5,5.9,4.9,11,-5.81,98.4,0.526,0.482,105.8,0.531,0.503,67.5,47.6,42.9,16.8,7.2,9.7
41617,2017,1362,1337,1,20,3.8,103.2,0.542,0.526,97.1,0.51,0.477,69.4,50.5,49.3,16,9.6,7.3,9,-10,98.8,0.517,0.495,115,0.585,0.564,69.8,47.8,52,15.8,7.3,7.1
41618,2017,1366,1299,1,13,-16.04,102.4,0.53,0.507,109.8,0.548,0.524,83.3,45.3,60.1,15.5,9.3,7.9,3,-23.07,97.3,0.515,0.483,115.2,0.559,0.523,65.1,49.8,48.4,18.9,6.8,6.4
41619,2017,1177,1371,0,9,2.09,99.5,0.523,0.481,107.8,0.575,0.538,69,49,47.2,17.6,9.6,8.8,21,12.1,104.9,0.526,0.499,100.8,0.53,0.49,69,54.7,46.4,16.4,9.9,6.6
41620,2017,1372,1146,1,18,-7.01,99.4,0.544,0.501,98.6,0.547,0.512,69.3,53.1,52.2,21.6,9.7,8.9,8,-13.04,102.5,0.535,0.498,115.2,0.575,0.551,72.2,48.8,55.6,16.6,7.6,7.4
41621,2017,1163,1374,0,16,7.23,102.1,0.528,0.492,100.7,0.496,0.459,65.4,50.9,55.5,16,6.7,15.3,30,18.71,116.6,0.574,0.547,94.2,0.488,0.46,63.7,56.3,61.9,14.3,9,11.1
41622,2017,1397,1376,0,16,11.28,103.7,0.521,0.472,101.6,0.529,0.487,71.5,50.5,54.9,14.9,7.6,12,26,17.52,102.9,0.518,0.477,91.8,0.507,0.454,69.9,50.8,50.6,15.5,11,11.1
41623,2017,1237,1377,0,14,-4.29,107.7,0.551,0.525,108.4,0.577,0.534,72,49.4,51.5,15,9.3,7.3,22,-0.42,105.9,0.539,0.499,100.9,0.534,0.5,73,50.7,45.8,14.1,9.3,8.8
41624,2017,1379,1317,1,9,-13.4,91.7,0.493,0.457,105.2,0.548,0.52,67.6,48.2,54.5,17,6.8,6.4,8,-11.14,96.2,0.507,0.477,104.6,0.536,0.496,71.6,48,45.7,16.7,9.2,8.4
41625,2017,1182,1382,0,10,-3.06,99.3,0.523,0.489,104.6,0.533,0.499,71,49.4,51.1,17.4,6.9,10,20,5.95,108.1,0.549,0.497,101.8,0.537,0.499,70.6,51.2,51.3,15.2,10.1,12.4
41626,2017,1384,1192,1,17,-8.13,105.1,0.559,0.535,103.3,0.528,0.501,71.3,50,50.1,17.6,9.2,10.4,11,-9.28,103.2,0.544,0.499,106.4,0.548,0.511,70.2,47.3,48.5,16.5,8.9,7
41627,2017,1207,1385,0,14,11.18,104.7,0.562,0.52,102,0.515,0.474,70.2,50.6,59.4,17.7,7.7,11.5,14,6.45,103.9,0.541,0.503,106.5,0.558,0.524,73.9,46.9,51.5,15.6,9.2,15.2
41628,2017,1387,1386,1,12,-6.09,93.1,0.502,0.47,105.1,0.541,0.506,65.5,48.1,60.4,17.9,7.5,8.5,11,0.14,99,0.501,0.466,104,0.546,0.512,69.7,50.5,46.6,14.7,6.9,10.7
41629,2017,1388,1365,1,29,16.75,117.6,0.602,0.578,93.8,0.484,0.453,61.3,57.2,63.1,15.2,6.9,8.5,17,2.69,103.1,0.551,0.525,100.9,0.543,0.514,63.8,46.8,59.6,14.6,8,5.7
41630,2017,1270,1394,0,7,-14.28,96.9,0.514,0.479,108.7,0.544,0.504,72.4,45,42.2,16.9,7.5,7.5,24,-2.97,105.8,0.555,0.517,100.3,0.543,0.51,70.5,49.5,49.9,16.5,13.1,12.2
41631,2017,1396,1408,1,16,4.84,103.2,0.526,0.497,103.6,0.527,0.491,67.9,47.5,57.4,14.5,9.5,10.5,6,-3.98,97.7,0.505,0.464,109.1,0.57,0.537,71.1,47.3,53,16.3,8.6,10.2
41632,2017,1401,1104,1,16,10.36,105.1,0.536,0.512,101.5,0.507,0.472,66.8,53.7,60.8,17.8,9,15.4,19,11.29,100.3,0.515,0.483,94.7,0.5,0.461,67.4,53.8,48.2,17.3,8.6,11.6
41633,2017,1407,1402,0,22,-0.47,110.9,0.565,0.528,102.4,0.53,0.495,70.1,51.8,49.3,15.3,8.5,9.8,22,-2.23,102.7,0.532,0.504,96.2,0.51,0.469,64.4,50.3,60.8,15.7,10.1,13.2
41634,2017,1404,1293,1,22,-4.7,109,0.563,0.537,106.5,0.549,0.521,69.8,53.2,57.5,18.1,9.2,10.4,16,-3.06,110.1,0.551,0.512,106,0.551,0.516,71.1,50.9,50.9,14.4,8.3,6.1
41635,2017,1141,1405,0,16,-5.76,112.2,0.562,0.516,111.5,0.551,0.523,77.8,47.7,39.7,12.6,7.2,6.6,17,1.16,109.7,0.575,0.547,105.3,0.533,0.509,69.2,52.8,58.4,16.1,5.5,6.2
41636,2017,1106,1411,0,8,-19.75,93.2,0.478,0.447,105.2,0.534,0.498,69.6,50.4,41.7,18.6,6.8,8,23,-6.41,105.5,0.532,0.481,103.5,0.522,0.491,69.7,48.4,47.2,14.3,10.2,7.4
41637,2017,1413,1253,1,23,-5.21,98.9,0.526,0.49,98.1,0.522,0.487,70.2,50.8,52.8,17.6,7.9,9,15,-5.98,102.9,0.533,0.493,107.7,0.559,0.528,71.5,49.5,49.9,16.9,8,6.9
41638,2017,1414,1169,1,21,0.18,103.3,0.534,0.508,95.8,0.484,0.437,67.1,54.5,50.3,17,7.2,11.4,11,-8.34,104.6,0.55,0.503,109,0.556,0.517,74.6,49,51,15.8,9.2,7
41639,2017,1112,1417,0,32,18.25,113.8,0.58,0.537,98,0.506,0.477,67.3,55.1,51.3,14.5,8.1,8.8,31,20.67,121,0.618,0.598,101.8,0.512,0.487,74.2,52.4,63.7,13.4,7.9,12.5
41640,2017,1418,1157,1,21,-0.64,111.4,0.559,0.524,103.7,0.562,0.533,73.3,54.2,50.3,15.4,9.6,7.1,20,-3.94,101.7,0.514,0.488,102.6,0.529,0.496,71,52,45.7,15.6,8.5,8.7
41641,2017,1111,1419,0,9,-8.67,101.7,0.525,0.491,104.9,0.55,0.515,72.1,50.7,55.3,16.5,7.7,7.6,9,-7.88,98.6,0.511,0.487,103.1,0.527,0.497,66.1,50.4,54.4,16.7,6.9,6
41642,2017,1251,1421,0,21,-5.51,102.5,0.561,0.525,97.6,0.546,0.504,64.3,45.6,58.2,14.9,10.1,6.6,23,0.84,108.9,0.57,0.545,96.7,0.541,0.518,69.5,49,56.4,14.7,13.1,5.8
41643,2017,1440,1422,0,6,-13.91,97.6,0.51,0.481,111.3,0.578,0.555,70.2,46.9,48.6,16.4,8.9,10.4,25,-0.1,109.8,0.564,0.539,101.3,0.536,0.495,68.4,52.6,55.4,16.9,10.2,10.9
41644,2017,1423,1318,1,29,8.06,118.1,0.578,0.555,104.4,0.562,0.526,71.5,51.6,52.7,12.4,9.3,8.2,15,-0.78,105.9,0.563,0.535,105.7,0.548,0.521,67.2,49.7,54,16.4,8.1,9.9
41645,2017,1426,1375,1,27,5.92,109.8,0.558,0.532,98,0.515,0.485,71.3,52.1,56.7,15.8,10.4,7.1,14,-6.57,99.4,0.519,0.487,101,0.544,0.508,70.8,47.7,51.5,16,10.4,10.7
41646,2017,1102,1429,0,12,-3.06,104.6,0.544,0.506,107.5,0.57,0.542,69,50.3,60.5,15,8.6,5.7,15,2.9,105.6,0.563,0.534,101.5,0.519,0.485,68.9,51.2,59.4,15.9,7.2,7.9
41647,2017,1430,1410,1,17,-1.22,100.1,0.547,0.511,94.9,0.5,0.467,75.5,51.2,59.8,17.9,8.3,8.6,10,-11.44,100.3,0.527,0.491,106.7,0.569,0.533,76.6,48.1,55.7,17.6,9.8,6.7
41648,2017,1198,1431,0,7,-8.1,103.1,0.54,0.505,108,0.561,0.527,66.5,51.2,43,17,8.8,5.9,15,-3.13,100.1,0.547,0.521,99.4,0.525,0.49,68.1,50.3,57,17.4,7.8,9.4
41649,2017,1435,1280,1,19,13.69,105.6,0.563,0.521,101.1,0.513,0.481,67.1,50,55.2,16.3,6.2,9.8,16,7.12,102,0.54,0.511,100.3,0.522,0.481,70.8,48.9,47,16.8,10.5,10.7
41650,2017,1436,1392,1,29,6.67,112.4,0.58,0.554,95,0.505,0.475,65.4,52.8,50.5,15,8.7,11.4,18,-4.71,103.4,0.51,0.471,102.9,0.544,0.507,66.9,48.9,51.5,13,8.1,9.4
41651,2017,1437,1166,1,32,23.8,117.6,0.612,0.575,95.5,0.506,0.481,65.6,53,52.3,15,11,9,25,17.27,112.3,0.592,0.576,100,0.525,0.498,72.9,49.3,55.5,15.2,8.4,7.6
41652,2017,1301,1438,0,15,6.09,107.1,0.558,0.527,109.8,0.546,0.516,71.9,50.1,51.5,16.1,7,10.7,23,20.63,107.9,0.548,0.524,92.1,0.499,0.461,60.3,52.3,56.4,13.7,9.1,13.9
41653,2017,1130,1439,0,9,2.2,100,0.541,0.516,108.1,0.574,0.532,72.5,50.2,56.1,17.9,7.7,7.3,22,12.77,112.5,0.603,0.569,106.3,0.538,0.51,69.8,48.2,56,15.5,5.6,7
41654,2017,1444,1123,1,16,-0.78,106.4,0.539,0.505,106,0.567,0.538,70.7,52,48,15.1,8.1,8,21,-1.45,106.7,0.571,0.54,102.4,0.524,0.486,72.7,51.2,56.9,17.5,8.1,8.8
41655,2017,1395,1452,0,24,15.64,108.8,0.553,0.527,101.5,0.532,0.504,68.3,52.7,62.1,16.1,9.6,11.9,28,24.45,112.2,0.545,0.513,91.8,0.527,0.488,71.4,52.1,57.3,14.1,13.8,14.2
41656,2017,1283,1455,0,17,2.84,107.6,0.545,0.513,102,0.535,0.495,66.4,54.2,48.1,15.6,7.9,10.7,31,21.24,116.7,0.579,0.543,89.9,0.48,0.437,69.4,56.1,59.1,13.9,9.4,11.4
41657,2017,1406,1456,0,20,1.84,106.6,0.529,0.488,99.5,0.529,0.486,68.8,55.6,40.9,15.6,9.8,11.1,17,-0.14,112.9,0.593,0.569,107.4,0.545,0.513,71.8,51,61.2,15.4,7.4,13.5
41658,2017,1342,1457,0,5,-23.63,92.3,0.499,0.468,112.8,0.572,0.543,66.1,48.2,54.6,19.7,7.2,7.7,26,1.34,108.3,0.568,0.535,96.2,0.503,0.463,71.5,50.3,47.5,15.7,8.9,13.1
41659,2017,1307,1461,0,17,3.04,104,0.553,0.502,102.6,0.54,0.506,70.5,50.5,53.9,16.3,8.6,10.3,23,2.83,103.6,0.555,0.517,99.2,0.503,0.456,74,49.2,56.9,15.8,6.8,11.1
41660,2017,1463,1171,1,18,0.21,108.3,0.564,0.531,102.1,0.52,0.491,68.2,52.4,58.8,16.5,8.2,11.5,7,-11.15,97.9,0.534,0.499,109.1,0.56,0.532,68.2,50.5,47.7,19.1,6.7,4.7
41661,2017,1425,1113,0,26,11.48,111.2,0.56,0.522,103.9,0.527,0.501,70.1,50.3,56.4,13.7,9.9,13.3,15,4.02,108,0.55,0.514,112.2,0.578,0.554,72.5,45.1,48.4,12.7,8.1,8.8
41662,2017,1139,1462,1,25,17.7,112.6,0.581,0.546,101.6,0.542,0.508,67.3,50.6,50,13.4,8.9,8.4,24,14.8,109,0.553,0.519,104.2,0.546,0.516,68.3,54.4,57,15.7,8.8,7.7
41663,2017,1310,1193,0,10,-8.34,102.2,0.519,0.476,107.7,0.538,0.505,71.8,49.8,49.2,15.4,7.2,11.2,16,-4.75,100.5,0.536,0.513,101.7,0.523,0.495,71.7,48.5,56.4,16.5,7.4,7.3
41664,2017,1203,1206,1,20,2.37,104.3,0.538,0.495,103.9,0.532,0.502,67,53,56.8,16.6,8.2,9.9,20,3.01,105.2,0.541,0.494,101.8,0.514,0.485,69.2,55,45.3,15.9,7.1,7.2
41665,2017,1272,1222,0,19,6.47,104.9,0.523,0.489,100.2,0.52,0.488,70,50.2,59.6,14,9.8,13,21,12.2,111.6,0.546,0.517,98.3,0.515,0.472,65.8,50.5,47.8,12.7,8,10.7
41666,2017,1304,1228,0,12,6.47,99.5,0.498,0.463,103.9,0.544,0.514,69.2,51.3,44.6,15.9,9.7,9.7,20,10.54,103.7,0.539,0.512,99.9,0.529,0.495,68.9,51.2,52.6,15.7,8.1,6.5
41667,2017,1393,1257,0,19,13.7,111.6,0.57,0.535,104,0.527,0.504,67.9,49.3,59.5,15.5,11.8,13.8,25,22.47,112,0.543,0.514,95.6,0.5,0.457,68.5,54.1,48.4,13.4,9.7,15.2
41668,2017,1247,1269,0,15,1.91,107.4,0.575,0.533,108.9,0.573,0.543,69.1,49.4,55.8,16.6,9.1,6,15,1.63,98.5,0.525,0.497,98.5,0.516,0.469,73,49.3,62.5,17.8,10.4,13.2
41669,2017,1284,1233,1,27,4.94,108.3,0.551,0.508,98.2,0.511,0.47,74.2,50.2,46.4,14.5,9.2,11.9,22,1.08,110,0.569,0.534,105.1,0.532,0.5,72.3,48.2,55.3,14.6,9.3,7.7
41670,2017,1412,1292,0,17,-1.17,105.1,0.556,0.518,102.8,0.524,0.495,67.8,52.4,60.2,17.3,7,13.2,31,9.8,112.4,0.567,0.543,95.8,0.519,0.478,66.4,53.9,54.4,13.6,10.1,8.3
41671,2017,1297,1434,1,24,-0.17,107.3,0.557,0.529,101.2,0.526,0.494,70.8,53.1,52.4,16.4,8.1,7.1,24,3.94,105.9,0.548,0.5,97.7,0.51,0.477,70,52.9,49.8,15.9,9.1,8
41672,2017,1210,1323,0,21,7.82,97,0.513,0.479,96.1,0.491,0.459,69.3,49.8,62.6,16.9,9.5,15.7,26,17.81,113.8,0.573,0.536,102,0.523,0.491,67.7,48.7,57.8,12.3,10.4,9.7
41673,2017,1324,1454,1,25,4.22,106.2,0.558,0.515,95.2,0.492,0.459,74.5,51.5,61.6,16,10.5,11.6,11,-7.37,100.6,0.532,0.511,106.9,0.563,0.535,65.3,48.5,54.3,15.6,7,4.6
41674,2017,1346,1351,0,10,-9.86,101.7,0.512,0.479,110.5,0.565,0.526,74.8,50.9,52.7,16.2,7.6,8.5,18,-5.34,101.8,0.522,0.49,101.9,0.532,0.49,74,52.8,51.4,16.7,8.9,9.3
41675,2017,1265,1373,0,8,-12.33,99.8,0.539,0.499,113.6,0.564,0.526,69.1,44.8,47,16.6,6.6,6.7,17,-2,105.6,0.539,0.499,105.3,0.54,0.503,70.7,53.1,51.2,16.7,8.2,10.3
41676,2017,1389,1145,1,23,1.6,103.2,0.543,0.512,95,0.511,0.481,63.5,50.1,53.3,15.4,10.9,9.6,18,-2.82,108.9,0.562,0.531,108,0.576,0.545,71.4,48.3,63.7,15.8,9.4,4.9
41677,2017,1187,1409,0,15,-0.49,94.8,0.493,0.458,97.5,0.483,0.447,66.8,50.4,55,17.8,7.6,13.2,15,2.45,99.1,0.536,0.489,103.3,0.537,0.504,67.8,51.1,51.6,19,6.7,7.3
41678,2017,1153,1416,0,30,18.43,113.3,0.547,0.52,93.6,0.491,0.452,65.1,53.3,57.5,12.9,11.1,13.9,24,9.58,101,0.535,0.504,92.1,0.458,0.427,66.2,55.6,48.5,18.9,6,11.1
41679,2017,1449,1450,0,9,2.15,104.5,0.53,0.506,110.9,0.56,0.528,72.8,51.6,46.7,16,8.3,12.8,13,0.13,100.9,0.553,0.521,110,0.548,0.524,69.4,46.9,56.6,16.5,6,7
41680,2017,1178,1453,0,8,-10.72,102.4,0.541,0.512,112.8,0.599,0.57,74.3,47.1,48,17,8.7,6.9,18,-2.77,103.2,0.527,0.491,99.7,0.528,0.501,76.8,51.2,48.8,15.5,9.9,10.6
41681,2017,1460,1227,1,20,-1.02,106.8,0.571,0.527,100.3,0.543,0.508,71.6,51.8,57.8,18,7.8,6.8,17,-5.95,102.2,0.547,0.509,102.3,0.514,0.475,74,52.1,55.8,19,7.3,11.1
41682,2017,1204,1114,0,18,-3.63,106.7,0.549,0.52,103.6,0.531,0.503,70.5,46.8,40.7,14.6,9.6,8.8,15,-6.07,102.7,0.54,0.502,102.6,0.552,0.514,66.1,50.6,48.9,16.9,8.6,11.7
41683,2017,1209,1117,0,20,-0.33,104.8,0.555,0.534,99.2,0.527,0.485,70.3,51.6,45.1,17.4,10.1,14,20,0.87,106.1,0.547,0.522,100,0.527,0.489,68.8,52.1,48.1,16.2,7.8,7.3
41684,2017,1124,1452,1,27,19.75,111.5,0.562,0.53,97.5,0.498,0.462,65.3,56.5,59.1,17.1,7.9,13,28,24.45,112.2,0.545,0.513,91.8,0.527,0.488,71.4,52.1,57.3,14.1,13.8,14.2
41685,2017,1126,1299,1,10,-19.44,98.7,0.498,0.472,108.1,0.557,0.529,70.1,47,53.3,15.3,10.6,7.9,3,-23.07,97.3,0.515,0.483,115.2,0.559,0.523,65.1,49.8,48.4,18.9,6.8,6.4
41686,2017,1154,1151,1,12,-12.86,107.5,0.541,0.5,113.2,0.604,0.577,82.6,45.9,57.2,14.7,11.1,5.9,19,1.1,109.2,0.567,0.533,100.6,0.541,0.497,68.1,49.1,47.1,16.8,11.4,12.4
41687,2017,1157,1419,1,20,-3.94,101.7,0.514,0.488,102.6,0.529,0.496,71,52,45.7,15.6,8.5,8.7,9,-7.88,98.6,0.511,0.487,103.1,0.527,0.497,66.1,50.4,54.4,16.7,6.9,6
41688,2017,1195,1391,1,26,2.26,113.8,0.579,0.554,99.3,0.517,0.484,69.3,53.9,52.3,15.3,8.7,9.7,11,-14.21,102.6,0.532,0.506,110.2,0.545,0.517,74.9,44.9,49.2,13.5,6.4,5.2
41689,2017,1214,1313,1,14,-13.23,97.1,0.501,0.46,100.2,0.534,0.498,70.9,50.7,48.5,16.9,6.9,10.1,17,-12.07,97.5,0.517,0.482,99.8,0.506,0.472,70.6,51.2,45.3,18,7.1,14.5
41690,2017,1271,1224,0,14,-13.77,100.6,0.52,0.489,107.2,0.558,0.522,69.8,46.4,52.6,15.4,8,7.5,10,-16.97,93,0.48,0.436,104.6,0.526,0.492,68.4,49.4,42.5,18.2,7.7,10.1
41691,2017,1238,1115,1,14,-15.42,97.2,0.48,0.443,100.8,0.543,0.493,65.9,51.5,48.9,15.3,9.3,8,7,-22.81,88.2,0.494,0.463,103.5,0.561,0.512,68.7,46.8,48.1,22.4,12.4,9.5
41692,2017,1242,1328,1,31,23.53,115.4,0.583,0.561,99.7,0.515,0.481,71.4,53,54.5,15.1,9.6,11.2,11,11.42,100.6,0.517,0.475,102.3,0.53,0.5,71.1,50.5,41.6,16.4,9.5,12.7
41693,2017,1367,1244,0,17,-7.64,108.6,0.549,0.528,106.7,0.531,0.499,71.1,51.4,54.3,15.2,7.5,7.9,14,-8.44,105,0.542,0.515,107.4,0.557,0.53,71.5,51,56.8,16.3,7.1,7.4
41694,2017,1312,1252,0,11,-10.12,101.2,0.526,0.493,104.2,0.561,0.531,71.5,52,50.3,16.3,9.1,8.1,20,-1.55,111.4,0.593,0.561,101.7,0.543,0.505,76,50.9,63.8,17.5,8.7,8.2
41695,2017,1359,1273,0,20,-1.87,108.8,0.578,0.537,105,0.53,0.495,69.9,50.4,60.8,16.7,8.5,6.6,15,-1.12,110.4,0.554,0.512,106.3,0.532,0.492,63.5,54,55,15.2,6.5,7.5
41696,2017,1164,1288,0,8,-21.51,93.1,0.482,0.443,110.8,0.57,0.539,70.5,46.3,47.5,16.7,8,6.4,14,-15.03,95.2,0.478,0.43,99.8,0.519,0.486,70.3,50.8,46.6,16.6,8,8.9
41697,2017,1212,1290,0,16,-17.29,101,0.514,0.48,103.2,0.571,0.543,69.8,47.6,43.8,16.4,12.5,6.9,7,-20.54,95.8,0.496,0.466,114.2,0.591,0.564,72.1,47,45.7,17,9.3,5.2
41698,2017,1239,1316,0,17,-10.21,109.6,0.584,0.553,106.2,0.572,0.551,70.4,49.5,50.7,16.2,11.4,5.7,15,-7.78,105.8,0.554,0.53,107.3,0.538,0.508,73.3,51.9,48.3,18.5,7.4,10
41699,2017,1106,1341,0,8,-19.75,93.2,0.478,0.447,105.2,0.534,0.498,69.6,50.4,41.7,18.6,6.8,8,13,-14.54,99.4,0.529,0.493,105.6,0.559,0.52,68.9,44.9,51.3,16.8,11.9,10.6
